@test|NC_008463|6537648
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name
test	NC_008463	Chromosome	PA14_05040	gene	442322	443476	-	
test	NC_008463	Chromosome	PA14_05050	gene	443597	444190	-	
test	NC_008463	Chromosome	PA14_05060	gene	444187	444606	-	
test	NC_008463	Chromosome	PA14_05070	gene	444738	445358	-	metW
test	NC_008463	Chromosome	PA14_05080	gene	445366	446505	-	metX
test	NC_008463	Chromosome	PA14_05110	gene	446594	448561	-	
test	NC_008463	Chromosome	PA14_05120	gene	448669	448839	-	
test	NC_008463	Chromosome	PA14_05130	gene	448962	449555	-	
test	NC_008463	Chromosome	PA14_05150	gene	449566	450387	-	proC
test	NC_008463	Chromosome	PA14_05160	gene	450399	451091	-	
test	NC_008463	Chromosome	PA14_05180	gene	451306	452340	+	pilT
test	NC_008463	Chromosome	PA14_05190	gene	452518	453666	+	pilU
test	NC_008463	Chromosome	PA14_05200	gene	453674	454573	-	czcD
test	NC_008463	Chromosome	PA14_05210	gene	454728	455132	+	
test	NC_008463	Chromosome	PA14_05220	gene	455375	456748	+	
test	NC_008463	Chromosome	PA14_05230	gene	456745	457929	+	
test	NC_008463	Chromosome	PA14_05250	gene	458157	459428	-	pyrC
test	NC_008463	Chromosome	PA14_05260	gene	459425	460429	-	pyrB
test	NC_008463	Chromosome	PA14_05270	gene	460453	460965	-	pyrR
test	NC_008463	Chromosome	PA14_05280	gene	461077	461511	-	yqgF
test	NC_008463	Chromosome	PA14_05290	gene	461511	462080	-	algH
test	NC_008463	Chromosome	PA14_05300	gene	462129	463088	-	
test	NC_008463	Chromosome	PA14_05310	gene	463169	464122	-	gshB
test	NC_008463	Chromosome	PA14_05320	gene	464377	464784	+	pilG
test	NC_008463	Chromosome	PA14_05330	gene	464831	465196	+	pilH
test	NC_008463	Chromosome	PA14_05340	gene	465247	465783	+	pilI
test	NC_008463	Chromosome	PA14_05360	gene	465868	467916	+	pilJ
test	NC_008463	Chromosome	PA14_05380	gene	467977	468852	+	pilK
test	NC_008463	Chromosome	PA14_05390	gene	468864	476294	+	chpA
test	NC_008463	Chromosome	PA14_05400	gene	476287	477318	+	
test	NC_008463	Chromosome	PA14_05410	gene	477315	477821	+	chpC
test	NC_008463	Chromosome	PA14_05420	gene	477829	478623	+	chpD
test	NC_008463	Chromosome	PA14_05430	gene	478700	479311	+	chpE
test	NC_008463	Chromosome	PA14_05440	gene	479319	480734	-	
test	NC_008463	Chromosome	PA14_05450	gene	480769	481491	-	
test	NC_008463	Chromosome	PA14_05460	gene	481584	482987	-	bioA
test	NC_008463	Chromosome	PA14_05480	gene	483161	484651	+	
test	NC_008463	Chromosome	PA14_05500	gene	484832	485401	+	
test	NC_008463	Chromosome	PA14_05510	gene	485413	485988	+	yceI
test	NC_008463	Chromosome	PA14_05520	gene	486057	486500	-	mexR
test	NC_008463	Chromosome	PA14_05530	gene	486775	487926	+	mexA
test	NC_008463	Chromosome	PA14_05540	gene	487942	491082	+	mexB
test	NC_008463	Chromosome	PA14_05550	gene	491084	492541	+	oprM
test	NC_008463	Chromosome	PA14_05560	gene	492637	494556	-	rhlE
test	NC_008463	Chromosome	PA14_05580	gene	494807	495877	-	
test	NC_008463	Chromosome	PA14_05590	gene	495947	496819	-	metF
test	NC_008463	Chromosome	PA14_05600	gene	496862	497416	-	
test	NC_008463	Chromosome	PA14_05620	gene	497457	498866	-	sahH
test	NC_008463	Chromosome	PA14_05630	gene	499155	499589	+	
test	NC_008463	Chromosome	PA14_05640	gene	499715	501907	+	bfrG
test	NC_008463	Chromosome	PA14_05650	gene	501918	503396	+	
test	NC_008463	Chromosome	PA14_05660	gene	503481	504101	+	
test	NC_008463	Chromosome	PA14_05690	gene	504138	505409	-	codA
test	NC_008463	Chromosome	PA14_05700	gene	505399	506649	-	codB
test	NC_008463	Chromosome	PA14_05740	gene	506831	508108	-	pydA
test	NC_008463	Chromosome	PA14_05750	gene	508105	509472	-	gltX
test	NC_008463	Chromosome	PA14_05770	gene	509567	511006	-	dhT
test	NC_008463	Chromosome	PA14_05775	gene	511113	511229	-	
test	NC_008463	Chromosome	PA14_05790	gene	511622	513112	+	
test	NC_008463	Chromosome	PA14_05810	gene	513171	514454	+	amaB
test	NC_008463	Chromosome	PA14_05820	gene	514655	515878	-	
test	NC_008463	Chromosome	PA14_05840	gene	515998	517179	-	gcdH
test	NC_008463	Chromosome	PA14_05850	gene	517400	518308	+	
test	NC_008463	Chromosome	PA14_05860	gene	518460	518864	+	
test	NC_008463	Chromosome	PA14_05870	gene	518907	520529	-	
test	NC_008463	Chromosome	PA14_05880	gene	520909	522240	+	nfeD
test	NC_008463	Chromosome	PA14_05890	gene	522237	523031	+	
test	NC_008463	Chromosome	PA14_05910	gene	523139	523870	+	
test	NC_008463	Chromosome	PA14_05920	gene	523867	526068	-	
test	NC_008463	Chromosome	PA14_05950	gene	526330	527706	-	dbpA
test	NC_008463	Chromosome	PA14_05960	gene	528054	528263	+	cspB
test	NC_008463	Chromosome	PA14_05970	gene	528414	528938	+	
test	NC_008463	Chromosome	PA14_05990	gene	529041	530474	-	emrA
test	NC_008463	Chromosome	PA14_06000	gene	531095	533647	+	clpA
test	NC_008463	Chromosome	PA14_06010	gene	533749	534327	+	
test	NC_008463	Chromosome	PA14_06040	gene	535279	535983	+	
test	NC_008463	Chromosome	PA14_06030	gene	534444	535331	-	
test	NC_008463	Chromosome	PA14_06060	gene	536068	536757	+	creB
test	NC_008463	Chromosome	PA14_06070	gene	536757	538181	+	creC
test	NC_008463	Chromosome	PA14_06080	gene	538283	539641	+	creD
test	NC_008463	Chromosome	PA14_06090	gene	539691	539993	+	
test	NC_008463	Chromosome	PA14_06120	gene	540138	540758	-	
test	NC_008463	Chromosome	PA14_06130	gene	540777	541727	-	
test	NC_008463	Chromosome	PA14_06150	gene	541813	542670	+	
test	NC_008463	Chromosome	PA14_06160	gene	542843	545236	-	fiuA
test	NC_008463	Chromosome	PA14_06170	gene	545340	546311	-	fiuR
test	NC_008463	Chromosome	PA14_06180	gene	546308	546826	-	fiuI
test	NC_008463	Chromosome	PA14_06190	gene	546995	547744	+	psfA
test	NC_008463	Chromosome	PA14_06200	gene	547884	548288	+	
test	NC_008463	Chromosome	PA14_06210	gene	548338	548907	+	
test	NC_008463	Chromosome	PA14_06230	gene	548941	550668	-	
test	NC_008463	Chromosome	PA14_06240	gene	551016	551942	-	
test	NC_008463	Chromosome	PA14_06250	gene	552030	552506	+	
test	NC_008463	Chromosome	PA14_06260	gene	552585	553523	-	
test	NC_008463	Chromosome	PA14_06270	gene	553627	554424	+	catD
test	NC_008463	Chromosome	PA14_06280	gene	554467	554910	+	
test	NC_008463	Chromosome	PA14_06290	gene	554958	557135	-	glcB
test	NC_008463	Chromosome	PA14_06300	gene	557442	557885	+	
test	NC_008463	Chromosome	PA14_06310	gene	557917	558432	+	
test	NC_008463	Chromosome	PA14_06320	gene	559121	560017	-	rarD
test	NC_008463	Chromosome	PA14_06330	gene	560220	561194	-	
test	NC_008463	Chromosome	PA14_06340	gene	561256	562014	-	modR
test	NC_008463	Chromosome	PA14_06350	gene	562082	562402	-	yfiM
test	NC_008463	Chromosome	PA14_06360	gene	562444	563169	-	comF
test	NC_008463	Chromosome	PA14_06390	gene	563308	563601	-	
test	NC_008463	Chromosome	PA14_06400	gene	563655	564581	-	
test	NC_008463	Chromosome	PA14_06420	gene	564699	565457	+	
test	NC_008463	Chromosome	PA14_06430	gene	565534	565782	+	
test	NC_008463	Chromosome	PA14_06450	gene	565793	567169	+	accC
test	NC_008463	Chromosome	PA14_06460	gene	567171	568049	+	
test	NC_008463	Chromosome	PA14_06480	gene	568039	569016	+	
test	NC_008463	Chromosome	PA14_06500	gene	569617	570675	+	bioB
test	NC_008463	Chromosome	PA14_06510	gene	570781	571986	+	bioF
test	NC_008463	Chromosome	PA14_06530	gene	571979	572701	+	bioH
test	NC_008463	Chromosome	PA14_06540	gene	572694	573518	+	bioC
test	NC_008463	Chromosome	PA14_06570	gene	573522	574208	+	bioD
test	NC_008463	Chromosome	PA14_06580	gene	574317	574547	+	
test	NC_008463	Chromosome	PA14_06600	gene	574888	576693	+	
test	NC_008463	Chromosome	PA14_06620	gene	576906	578702	+	
test	NC_008463	Chromosome	PA14_06640	gene	578977	580755	+	
test	NC_008463	Chromosome	PA14_06650	gene	581088	582569	-	nirN
test	NC_008463	Chromosome	PA14_06660	gene	582560	583399	-	nirE
test	NC_008463	Chromosome	PA14_06670	gene	583410	584573	-	nirJ
test	NC_008463	Chromosome	PA14_06680	gene	584567	585082	-	nirH
test	NC_008463	Chromosome	PA14_06690	gene	585057	585500	-	nirG
test	NC_008463	Chromosome	PA14_06700	gene	585493	586017	-	nirL
test	NC_008463	Chromosome	PA14_06710	gene	586014	586466	-	nirD
test	NC_008463	Chromosome	PA14_06720	gene	586475	587653	-	nirF
test	NC_008463	Chromosome	PA14_06730	gene	587650	588009	-	nirC
test	NC_008463	Chromosome	PA14_06740	gene	588006	588320	-	nirM
test	NC_008463	Chromosome	PA14_06750	gene	588371	590077	-	nirS
test	NC_008463	Chromosome	PA14_06770	gene	590293	591075	+	nirQ
test	NC_008463	Chromosome	PA14_06790	gene	591110	591637	+	nirO
test	NC_008463	Chromosome	PA14_06800	gene	591645	591902	+	
test	NC_008463	Chromosome	PA14_06810	gene	591992	592432	+	norC
test	NC_008463	Chromosome	PA14_06830	gene	592432	593829	+	norB
test	NC_008463	Chromosome	PA14_06840	gene	593831	595669	+	norD
test	NC_008463	Chromosome	PA14_06860	gene	595676	595870	-	
test	NC_008463	Chromosome	PA14_06870	gene	595954	596637	-	dnr
test	NC_008463	Chromosome	PA14_06875	gene	596840	596963	+	rsmY
test	NC_008463	Chromosome	PA14_06880	gene	596990	597868	-	
test	NC_008463	Chromosome	PA14_06890	gene	597970	598671	+	
test	NC_008463	Chromosome	PA14_06900	gene	598668	598904	+	
test	NC_008463	Chromosome	PA14_06920	gene	598897	600078	+	argD
test	NC_008463	Chromosome	PA14_06930	gene	600078	600794	+	
test	NC_008463	Chromosome	PA14_06940	gene	600869	601375	-	
test	NC_008463	Chromosome	PA14_06950	gene	601418	602908	+	
test	NC_008463	Chromosome	PA14_06960	gene	603247	604536	+	
test	NC_008463	Chromosome	PA14_06970	gene	604554	605108	+	
test	NC_008463	Chromosome	PA14_06980	gene	605219	606244	-	
test	NC_008463	Chromosome	PA14_06990	gene	606248	606856	-	
test	NC_008463	Chromosome	PA14_07000	gene	606944	607453	-	dsbB
test	NC_008463	Chromosome	PA14_07010	gene	607682	608512	+	
test	NC_008463	Chromosome	PA14_07020	gene	608582	608968	+	
test	NC_008463	Chromosome	PA14_07030	gene	609082	609540	+	
test	NC_008463	Chromosome	PA14_07040	gene	609732	610151	-	yqjC
test	NC_008463	Chromosome	PA14_07050	gene	610401	611369	+	
test	NC_008463	Chromosome	PA14_07060	gene	611373	612116	-	
test	NC_008463	Chromosome	PA14_07070	gene	612321	613625	+	
test	NC_008463	Chromosome	PA14_07090	gene	613682	614872	-	metK
test	NC_008463	Chromosome	PA14_07110	gene	614888	615889	-	
test	NC_008463	Chromosome	PA14_07130	gene	616135	618132	+	tktA
test	NC_008463	Chromosome	PA14_07140	gene	618132	619196	+	
test	NC_008463	Chromosome	PA14_07150	gene	619177	619974	-	hyi
test	NC_008463	Chromosome	PA14_07170	gene	620189	621250	+	epd
test	NC_008463	Chromosome	PA14_07190	gene	621256	622419	+	pgk
test	NC_008463	Chromosome	PA14_07200	gene	622492	622692	+	
test	NC_008463	Chromosome	PA14_07210	gene	622852	623193	+	
test	NC_008463	Chromosome	PA14_07230	gene	623313	624377	+	fda
test	NC_008463	Chromosome	PA14_07240	gene	624443	624925	+	
test	NC_008463	Chromosome	PA14_07260	gene	625582	626349	+	
test	NC_008463	Chromosome	PA14_07250	gene	624927	625583	-	
test	NC_008463	Chromosome	PA14_07280	gene	626346	627524	-	yhiN
test	NC_008463	Chromosome	PA14_07290	gene	627637	628125	+	ygjP
test	NC_008463	Chromosome	PA14_07300	gene	628151	629305	+	
test	NC_008463	Chromosome	PA14_07310	gene	629307	629981	-	
test	NC_008463	Chromosome	PA14_07330	gene	630110	630463	-	
test	NC_008463	Chromosome	PA14_07340	gene	630641	631552	-	
test	NC_008463	Chromosome	PA14_07355	gene	631670	632008	+	
test	NC_008463	Chromosome	PA14_07360	gene	631998	632513	-	
test	NC_008463	Chromosome	PA14_07370	gene	632701	632859	+	
test	NC_008463	Chromosome	PA14_07380	gene	632869	633327	-	
test	NC_008463	Chromosome	PA14_07400	gene	633343	633813	-	
test	NC_008463	Chromosome	PA14_07410	gene	633827	634174	-	
test	NC_008463	Chromosome	PA14_07420	gene	634164	634778	-	
test	NC_008463	Chromosome	PA14_07430	gene	634969	637740	-	
test	NC_008463	Chromosome	PA14_07440	gene	638309	638644	-	
test	NC_008463	Chromosome	PA14_07450	gene	638737	639858	-	
test	NC_008463	Chromosome	PA14_07460	gene	640117	640278	-	
test	NC_008463	Chromosome	PA14_07470	gene	640410	640483	-	
test	NC_008463	Chromosome	PA14_07480	gene	640581	642266	-	
test	NC_008463	Chromosome	PA14_07500	gene	643347	647084	-	
test	NC_008463	Chromosome	PA14_07520	gene	647191	649044	-	rpoD
test	NC_008463	Chromosome	PA14_07530	gene	649124	651118	-	dnaG
test	NC_008463	Chromosome	PA14_07550	gene	651201	651650	-	
test	NC_008463	Chromosome	PA14_07560	gene	651720	651935	-	rpsU
test	NC_008463	Chromosome	PA14_07570	gene	652136	653161	+	gcp
test	NC_008463	Chromosome	PA14_07580	gene	653240	653809	-	
test	NC_008463	Chromosome	PA14_07590	gene	653893	654246	+	folB
test	NC_008463	Chromosome	PA14_07600	gene	654237	654779	+	folk
test	NC_008463	Chromosome	PA14_07620	gene	654752	655984	-	cca
test	NC_008463	Chromosome	PA14_07630	gene	656028	656534	-	
test	NC_008463	Chromosome	PA14_07650	gene	656629	658182	-	ycgB
test	NC_008463	Chromosome	PA14_07660	gene	658179	659450	-	
test	NC_008463	Chromosome	PA14_07680	gene	659551	661473	-	prkA
test	NC_008463	Chromosome	PA14_07690	gene	661752	662084	-	glpE
test	NC_008463	Chromosome	PA14_07700	gene	662128	662979	-	apaH
test	NC_008463	Chromosome	PA14_07710	gene	662979	663359	-	apaG
test	NC_008463	Chromosome	PA14_07730	gene	663396	664202	-	ksgA
test	NC_008463	Chromosome	PA14_07740	gene	664318	665304	-	pdxA
test	NC_008463	Chromosome	PA14_07760	gene	665301	666593	-	surA
test	NC_008463	Chromosome	PA14_07770	gene	666574	669348	-	ostA
test	NC_008463	Chromosome	PA14_07780	gene	669475	670491	+	
test	NC_008463	Chromosome	PA14_07790	gene	670488	671162	+	
test	NC_008463	Chromosome	PA14_07800	gene	671164	671922	+	djlA
test	NC_008463	Chromosome	PA14_07810	gene	671923	672984	-	
test	NC_008463	Chromosome	PA14_07820	gene	673136	675529	+	
test	NC_008463	Chromosome	PA14_07840	gene	675575	676207	+	uhpA
test	NC_008463	Chromosome	PA14_07850	gene	676336	677370	+	
test	NC_008463	Chromosome	PA14_07860	gene	677604	678713	+	
test	NC_008463	Chromosome	PA14_07870	gene	678769	679815	+	
test	NC_008463	Chromosome	PA14_07890	gene	679930	681177	+	
test	NC_008463	Chromosome	PA14_07900	gene	681283	682113	+	
test	NC_008463	Chromosome	PA14_07910	gene	682237	682911	+	rpe
test	NC_008463	Chromosome	PA14_07930	gene	682911	683729	+	gph
test	NC_008463	Chromosome	PA14_07940	gene	683802	685280	+	trpE
test	NC_008463	Chromosome	PA14_07950	gene	685467	685781	-	prtN
test	NC_008463	Chromosome	PA14_07960	gene	685881	686651	-	prtR
test	NC_008463	Chromosome	PA14_07970	gene	687109	687309	+	
test	NC_008463	Chromosome	PA14_07980	gene	687357	687716	+	
test	NC_008463	Chromosome	PA14_07990	gene	688080	688529	+	hol
test	NC_008463	Chromosome	PA14_08000	gene	688551	689066	+	
test	NC_008463	Chromosome	PA14_08010	gene	689063	689620	+	gpV
test	NC_008463	Chromosome	PA14_08020	gene	689773	690099	+	gpW
test	NC_008463	Chromosome	PA14_08030	gene	690096	690983	+	
test	NC_008463	Chromosome	PA14_08040	gene	690976	691509	+	gpI
test	NC_008463	Chromosome	PA14_08050	gene	691511	693586	+	
test	NC_008463	Chromosome	PA14_08060	gene	693583	694041	+	
test	NC_008463	Chromosome	PA14_08070	gene	694084	695244	+	gpFI
test	NC_008463	Chromosome	PA14_08090	gene	695257	695760	+	gpFII
test	NC_008463	Chromosome	PA14_08100	gene	695775	696119	+	
test	NC_008463	Chromosome	PA14_08110	gene	696088	696198	+	
test	NC_008463	Chromosome	PA14_08120	gene	696289	698526	+	
test	NC_008463	Chromosome	PA14_08130	gene	698536	699408	+	gpU
test	NC_008463	Chromosome	PA14_08140	gene	699383	699589	+	XR2
test	NC_008463	Chromosome	PA14_08150	gene	699647	700636	+	gpD
test	NC_008463	Chromosome	PA14_08160	gene	700669	701298	+	lys
test	NC_008463	Chromosome	PA14_08180	gene	701295	701657	+	
test	NC_008463	Chromosome	PA14_08190	gene	701654	701911	+	
test	NC_008463	Chromosome	PA14_08200	gene	701926	702213	+	
test	NC_008463	Chromosome	PA14_08210	gene	702227	702721	+	
test	NC_008463	Chromosome	PA14_08220	gene	702733	703080	+	
test	NC_008463	Chromosome	PA14_08230	gene	703110	703364	+	
test	NC_008463	Chromosome	PA14_08240	gene	703411	705246	+	
test	NC_008463	Chromosome	PA14_08250	gene	705239	705580	+	
test	NC_008463	Chromosome	PA14_08260	gene	705588	706283	+	
test	NC_008463	Chromosome	PA14_08270	gene	706286	707056	+	
test	NC_008463	Chromosome	PA14_08280	gene	707111	707713	+	
test	NC_008463	Chromosome	PA14_08300	gene	707772	711431	+	JF1
test	NC_008463	Chromosome	PA14_08310	gene	712461	713513	+	
test	NC_008463	Chromosome	PA14_08320	gene	713513	713815	+	
test	NC_008463	Chromosome	PA14_08330	gene	713812	714042	+	
test	NC_008463	Chromosome	PA14_08340	gene	714461	715066	+	trpG
test	NC_008463	Chromosome	PA14_08350	gene	715068	716117	+	trpD
test	NC_008463	Chromosome	PA14_08360	gene	716114	716950	+	trpC
test	NC_008463	Chromosome	PA14_08370	gene	717012	717656	-	vfr
test	NC_008463	Chromosome	PA14_08380	gene	717928	718350	+	
test	NC_008463	Chromosome	PA14_08390	gene	718670	719464	+	speD
test	NC_008463	Chromosome	PA14_08400	gene	719519	720166	-	
test	NC_008463	Chromosome	PA14_08420	gene	720266	720604	-	
test	NC_008463	Chromosome	PA14_08430	gene	720683	722164	+	
test	NC_008463	Chromosome	PA14_08440	gene	722204	723004	-	
test	NC_008463	Chromosome	PA14_08450	gene	723065	724147	-	
test	NC_008463	Chromosome	PA14_08460	gene	724269	725237	-	
test	NC_008463	Chromosome	PA14_08470	gene	725254	725676	-	
test	NC_008463	Chromosome	PA14_08480	gene	725967	727001	+	argC
test	NC_008463	Chromosome	PA14_08490	gene	727001	727720	+	
test	NC_008463	Chromosome	PA14_08500	gene	727721	728143	+	
test	NC_008463	Chromosome	PA14_08510	gene	728221	728571	+	yadR
test	NC_008463	Chromosome	PA14_08520	gene	728625	729716	-	anmK
test	NC_008463	Chromosome	PA14_08540	gene	729719	731062	-	
test	NC_008463	Chromosome	PA14_08560	gene	731347	732546	+	tyrZ
test	NC_008463	Chromosome	PA14_08570	gene	733095	734620	+	16S-rRNA
test	NC_008463	Chromosome	PA14_08580	gene	734686	734759	+	
test	NC_008463	Chromosome	PA14_08590	gene	734791	734863	+	
test	NC_008463	Chromosome	PA14_08600	gene	735093	737983	+	23S-rRNA
test	NC_008463	Chromosome	PA14_08610	gene	738120	738251	+	5S-rRNA
test	NC_008463	Chromosome	PA14_08620	gene	738405	739343	+	birA
test	NC_008463	Chromosome	PA14_08630	gene	739340	740086	+	
test	NC_008463	Chromosome	PA14_08640	gene	740095	740799	+	
test	NC_008463	Chromosome	PA14_08650	gene	740947	741028	+	
test	NC_008463	Chromosome	PA14_08660	gene	741058	741128	+	
test	NC_008463	Chromosome	PA14_08670	gene	741151	741223	+	
test	NC_008463	Chromosome	PA14_08680	gene	741311	742504	+	tufB
test	NC_008463	Chromosome	PA14_08690	gene	742560	742632	+	
test	NC_008463	Chromosome	PA14_08695	gene	742681	743049	+	secE
test	NC_008463	Chromosome	PA14_08710	gene	743059	743592	+	nusG
test	NC_008463	Chromosome	PA14_08720	gene	743709	744140	+	rplK
test	NC_008463	Chromosome	PA14_08730	gene	744140	744835	+	rplA
test	NC_008463	Chromosome	PA4272.1	gene	744841	745033	-	
test	NC_008463	Chromosome	PA14_08740	gene	745034	745534	+	rplJ
test	NC_008463	Chromosome	PA14_08750	gene	745613	745981	+	rplL
test	NC_008463	Chromosome	PA4270.1	gene	745986	746051	+	
test	NC_008463	Chromosome	PA14_08760	gene	746203	750276	+	rpoB
test	NC_008463	Chromosome	PA14_08780	gene	750342	754541	+	rpoC
test	NC_008463	Chromosome	PA14_08790	gene	754693	755064	+	rpsL
test	NC_008463	Chromosome	PA14_08810	gene	755164	755634	+	rpsG
test	NC_008463	Chromosome	PA14_08820	gene	755665	757785	+	fusA1
test	NC_008463	Chromosome	PA14_08830	gene	757816	759009	+	tufA
test	NC_008463	Chromosome	PA14_08840	gene	759165	759476	+	rpsJ
test	NC_008463	Chromosome	PA14_08850	gene	759559	760194	+	rplC
test	NC_008463	Chromosome	PA14_08860	gene	760208	760810	+	rplD
test	NC_008463	Chromosome	PA14_08870	gene	760807	761106	+	rplW
test	NC_008463	Chromosome	PA14_08880	gene	761118	761939	+	rplB
test	NC_008463	Chromosome	PA14_08890	gene	761956	762231	+	rpsS
test	NC_008463	Chromosome	PA14_08900	gene	762244	762576	+	rplV
test	NC_008463	Chromosome	PA14_08910	gene	762589	763275	+	rpsC
test	NC_008463	Chromosome	PA14_08920	gene	763287	763700	+	rplP
test	NC_008463	Chromosome	PA14_08930	gene	763700	763891	+	rpmC
test	NC_008463	Chromosome	PA14_08940	gene	763894	764160	+	rpsQ
test	NC_008463	Chromosome	PA14_08950	gene	764184	764552	+	rplN
test	NC_008463	Chromosome	PA14_08960	gene	764565	764879	+	rplX
test	NC_008463	Chromosome	PA14_08970	gene	764899	765438	+	rplE
test	NC_008463	Chromosome	PA14_08980	gene	765452	765757	+	rpsN
test	NC_008463	Chromosome	PA14_08990	gene	765947	766339	+	rpsH
test	NC_008463	Chromosome	PA14_09000	gene	766351	766884	+	rplF
test	NC_008463	Chromosome	PA14_09010	gene	766895	767245	+	rplR
test	NC_008463	Chromosome	PA14_09020	gene	767249	767749	+	rpsE
test	NC_008463	Chromosome	PA14_09030	gene	767752	767928	+	rpmD
test	NC_008463	Chromosome	PA14_09040	gene	767932	768366	+	rplO
test	NC_008463	Chromosome	PA14_09050	gene	768367	769695	+	secY
test	NC_008463	Chromosome	PA14_09070	gene	769724	769840	+	rpmJ
test	NC_008463	Chromosome	PA14_09080	gene	769971	770327	+	rpsM
test	NC_008463	Chromosome	PA14_09090	gene	770346	770735	+	rpsK
test	NC_008463	Chromosome	PA14_09100	gene	770752	771372	+	rpsD
test	NC_008463	Chromosome	PA14_09115	gene	771395	772396	+	rpoA
test	NC_008463	Chromosome	PA14_09130	gene	772440	772829	+	rplQ
test	NC_008463	Chromosome	PA14_09150	gene	773110	774558	+	katA
